id,username,text,source,tweet_created_at
1979467116,"""bruabu""","RT @alfonso_ussia: Los aplausos a los héroes están muy bien, pero el hábito los silencia. Creo que hoy es más provechoso gritar contra los…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:57:50Z
1979467116,"""bruabu""","RT @adelantevox28A: @matthewbennett La organización @psoe está ya actuando como ""Pollo sin cabeza"". Muchos nervios en Ferraz y Moncloa.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:57:11Z
1979467116,"""bruabu""",RT @matthewbennett: El hilo del PSOE es vergonzoso. Hay 7.340 españoles muertos.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:57:01Z
1979467116,"""bruabu""",Jajajaja https://t.co/jGY77kbIqk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:56:47Z
1979467116,"""bruabu""",RT @matthewbennett: Valientes de La Sexta que comentan y luego huyen… https://t.co/VxAgkzQGS0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:52:58Z
1979467116,"""bruabu""","RT @hermanntertsch: Qué delicia de video, esta comunista chileno partidaria de la violencia, el abuso y el acoso para imponer en Chile un r…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:31:17Z
1979467116,"""bruabu""",RT @ELCHEpatrimonio: Zapatero le hace el programa a Ferreras: carga contra «los políticos y expertos» que critican la gestión del Gobierno…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:29:12Z
1979467116,"""bruabu""","RT @chanihenares: O Sánchez se quita de enmedio a Iglesias o la ""Cara B"" del Gobierno, aprovechando el virus, sea apodera del vinilo, se co…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:28:19Z
1979467116,"""bruabu""","RT @alfonso_ussia: Consejo de Julen Renard a Pedro Sánchez."" Di de vez en cuando la verdad para que te crean cuando mientes"" .","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:27:54Z
1979467116,"""bruabu""",RT @carlesenric: En estos momentos hay que leer mucho entre lineas. Y les aseguro que hay muchas cosas delante de nuestra cara,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T19:27:44Z
